udi,type,rotational_speed_rpm,torque_nm,tool_wear_min,failure_type,diff_temperature_k
8936,L,1801,26.9,11,No Failure,10.900000000000034
8937,L,1465,42.0,13,No Failure,10.900000000000034
8938,M,1340,52.6,15,No Failure,11.0
8939,M,1517,41.0,18,No Failure,11.0
8940,M,1434,44.8,21,No Failure,11.099999999999966
8941,H,1935,19.3,24,No Failure,11.0
8942,M,1595,32.2,29,No Failure,11.0
8943,L,2188,17.0,32,No Failure,11.0
8949,M,1483,41.9,47,No Failure,10.900000000000034
8950,L,1284,60.3,50,No Failure,10.900000000000034
8951,L,1419,50.0,52,No Failure,10.800000000000011
8952,L,1763,28.4,54,No Failure,10.800000000000011
8956,M,1355,55.1,63,No Failure,10.600000000000023
8957,L,1348,57.4,66,No Failure,10.700000000000045
8958,L,1348,53.7,68,No Failure,10.700000000000045
8959,M,1734,27.7,70,No Failure,10.700000000000045
8960,L,1420,46.5,73,No Failure,10.699999999999989
8961,L,1797,24.7,75,No Failure,10.599999999999966
8963,L,1628,30.2,80,No Failure,10.599999999999966
8965,M,1456,44.9,85,No Failure,10.699999999999989
8968,L,1536,40.4,92,No Failure,10.699999999999989
8970,L,1396,50.0,96,No Failure,10.800000000000011
8971,L,1575,37.4,98,No Failure,10.600000000000023
8972,L,1514,35.7,100,No Failure,10.700000000000045
8973,M,1455,49.9,102,No Failure,10.599999999999966
8974,L,1549,48.3,105,No Failure,10.599999999999966
8975,L,1474,42.4,107,No Failure,10.699999999999989
8976,H,1661,34.2,109,No Failure,10.699999999999989
8977,L,1535,34.6,114,No Failure,10.699999999999989
8978,M,1556,31.2,116,No Failure,10.600000000000023
8980,M,1332,51.1,121,No Failure,10.600000000000023
8982,L,1502,39.4,126,No Failure,10.699999999999989
8984,M,1261,51.1,130,No Failure,10.699999999999989
8985,L,1406,60.4,133,No Failure,10.699999999999989
8986,L,1584,42.3,135,No Failure,10.699999999999989
8987,M,1443,43.9,137,No Failure,10.699999999999989
8989,L,1825,24.6,142,No Failure,10.699999999999989
8992,M,1598,29.4,148,No Failure,10.699999999999989
8993,H,1450,37.2,151,No Failure,10.699999999999989
8994,M,1632,37.5,156,No Failure,10.699999999999989
8995,M,1980,20.3,159,No Failure,10.799999999999955
8996,L,1474,43.7,162,No Failure,10.800000000000011
8997,L,1540,37.1,164,No Failure,10.699999999999989
8998,M,1609,38.9,166,No Failure,10.799999999999955
8999,L,1467,42.8,169,No Failure,10.899999999999977
9000,L,1492,39.4,171,No Failure,10.799999999999955
9001,L,1493,46.1,173,No Failure,10.899999999999977
9002,L,1500,39.9,175,No Failure,10.800000000000011
9003,L,1477,36.6,177,No Failure,10.699999999999989
9004,L,1342,49.1,179,No Failure,10.799999999999955
9005,M,1538,34.3,181,No Failure,10.699999999999989
9006,L,1337,58.1,184,No Failure,10.699999999999989
9008,L,1383,46.2,188,No Failure,10.600000000000023
9011,L,1441,40.0,195,No Failure,10.699999999999989
9012,M,1530,35.9,197,No Failure,10.699999999999989
9013,L,1705,26.0,200,No Failure,10.800000000000011
9016,L,1431,49.7,210,No Failure,10.900000000000034
9017,L,1396,52.7,212,Overstrain Failure,10.899999999999977
9019,L,1615,35.4,217,Tool Wear Failure,10.800000000000011
9021,L,1553,33.5,2,No Failure,10.899999999999977
9023,L,1548,46.6,7,No Failure,10.900000000000034
9024,L,1706,30.9,9,No Failure,10.900000000000034
9025,L,1366,45.5,11,No Failure,10.900000000000034
9026,L,1440,35.9,13,No Failure,10.899999999999977
9027,M,1685,28.1,15,No Failure,10.899999999999977
9028,M,1444,44.0,18,No Failure,10.900000000000034
9029,L,1395,48.7,21,No Failure,10.900000000000034
9030,L,1483,38.8,23,No Failure,10.900000000000034
9031,M,1403,44.3,25,No Failure,10.899999999999977
9032,H,1793,23.9,28,No Failure,10.899999999999977
9034,L,1386,41.0,35,No Failure,10.800000000000011
9035,H,1585,46.2,37,No Failure,10.800000000000011
9036,M,1731,27.7,42,No Failure,10.800000000000011
9037,L,1519,37.7,45,No Failure,11.0
9042,L,1309,61.5,56,No Failure,11.0
9043,M,1599,32.9,58,No Failure,11.099999999999966
9044,L,1343,40.0,61,No Failure,11.0
9046,L,1603,34.6,65,No Failure,11.0
9049,M,1370,50.5,71,No Failure,11.099999999999966
9051,M,1566,31.4,76,No Failure,11.100000000000023
9052,L,1820,24.6,79,No Failure,11.200000000000045
9053,M,1901,22.1,81,No Failure,11.200000000000045
9055,M,1521,38.2,87,No Failure,11.099999999999966
9056,H,1864,23.1,90,No Failure,11.099999999999966
9058,M,1686,34.5,97,No Failure,11.099999999999966
9059,M,1326,57.2,100,No Failure,11.100000000000023
9063,L,1576,35.3,113,No Failure,11.100000000000023
9064,L,1419,39.7,115,No Failure,11.100000000000023
9065,L,1833,25.2,117,No Failure,11.199999999999989
9066,H,2182,17.3,119,No Failure,11.199999999999989
9069,H,1790,30.3,128,No Failure,11.099999999999966
9070,M,1678,28.1,133,No Failure,11.0
9072,L,1429,54.0,138,No Failure,11.100000000000023
9073,H,1770,27.2,140,No Failure,10.900000000000034
9074,L,1689,31.2,145,No Failure,10.900000000000034
9075,M,1554,41.3,147,No Failure,10.900000000000034
9076,L,1506,36.0,150,No Failure,10.800000000000011
9077,L,1474,44.3,152,No Failure,10.900000000000034
9078,L,1762,26.1,154,No Failure,10.800000000000011
9079,L,1566,35.7,156,No Failure,10.800000000000011
9080,H,1554,42.4,158,No Failure,10.800000000000011
9081,L,1869,25.4,163,No Failure,10.800000000000011
9083,L,1309,49.6,167,No Failure,10.699999999999989
9084,M,1541,35.7,169,No Failure,10.699999999999989
9085,L,1326,75.4,172,Power Failure,10.699999999999989
9086,H,1365,54.0,174,No Failure,10.799999999999955
9087,L,1428,43.7,179,No Failure,10.699999999999989
9089,M,1662,26.9,183,No Failure,10.799999999999955
9091,M,1747,29.0,188,No Failure,10.699999999999989
9092,M,1765,31.1,191,No Failure,10.800000000000011
9094,M,1709,30.6,196,No Failure,10.800000000000011
9096,L,1458,45.7,202,No Failure,10.800000000000011
9098,L,1642,36.9,206,No Failure,10.800000000000011
9099,L,1468,49.8,0,No Failure,10.800000000000011
9100,H,1477,52.3,2,No Failure,10.800000000000011
9103,L,1494,38.2,14,No Failure,11.0
9104,L,1490,41.0,16,No Failure,10.899999999999977
9105,M,1550,47.8,18,No Failure,10.900000000000034
9106,M,1677,34.9,21,No Failure,10.899999999999977
9107,L,1854,21.8,24,No Failure,10.900000000000034
9108,M,1662,30.3,26,No Failure,11.0
9110,L,1513,39.7,32,No Failure,11.100000000000023
9115,L,1476,39.0,44,No Failure,11.099999999999966
9119,L,1526,42.1,57,No Failure,11.0
9120,M,1675,29.5,59,No Failure,11.0
9122,L,1396,45.9,64,No Failure,11.0
9123,L,1580,41.2,66,No Failure,11.0
9124,L,1462,42.8,68,No Failure,11.100000000000023
9125,L,1426,50.4,70,No Failure,11.0
9126,L,1569,34.2,72,No Failure,11.100000000000023
9127,L,1477,40.7,74,No Failure,11.100000000000023
9128,L,1761,27.2,76,No Failure,11.100000000000023
9129,M,1486,45.9,78,No Failure,11.100000000000023
9132,H,1463,46.7,85,No Failure,11.0
9133,M,1585,42.0,90,No Failure,11.0
9134,L,1479,45.7,93,No Failure,11.0
9135,L,1449,40.2,95,No Failure,11.0
9138,L,1731,28.4,104,No Failure,11.0
9139,L,1522,37.0,106,No Failure,11.0
9140,L,1536,36.9,108,No Failure,11.0
9141,L,1373,39.9,110,No Failure,11.0
9143,L,1678,34.2,114,No Failure,10.899999999999977
9144,L,1452,42.6,116,No Failure,10.899999999999977
9146,L,1574,37.1,121,No Failure,10.899999999999977
9148,L,1688,27.2,125,No Failure,11.0
9149,L,1393,40.4,127,No Failure,11.0
9151,M,1347,57.0,132,No Failure,11.100000000000023
9152,L,1553,40.5,135,No Failure,11.0
9154,L,1546,33.8,139,No Failure,11.100000000000023
9156,L,1340,57.4,143,No Failure,11.0
9158,L,1462,52.3,148,No Failure,11.0
9160,M,1510,35.5,155,No Failure,11.100000000000023
9161,H,1671,28.0,158,No Failure,11.0
9162,M,1612,30.0,163,No Failure,11.0
9163,M,1509,39.7,166,No Failure,11.0
9165,L,2384,14.4,171,No Failure,11.0
9167,M,1390,53.4,175,No Failure,11.0
9168,M,1392,41.2,178,No Failure,11.099999999999966
9170,L,1896,24.5,186,No Failure,11.100000000000023
9171,L,1474,46.8,188,No Failure,11.0
9172,M,1388,45.6,190,No Failure,11.100000000000023
9173,L,1715,27.2,193,No Failure,11.199999999999989
9174,H,1650,32.2,195,No Failure,11.099999999999966
9175,L,1871,25.6,200,Tool Wear Failure,11.099999999999966
9176,L,1403,64.2,0,Power Failure,11.199999999999989
9177,L,1518,40.4,2,No Failure,11.099999999999966
9178,L,1504,43.0,4,No Failure,11.200000000000045
9179,L,1340,56.9,6,No Failure,11.199999999999989
9180,H,1435,44.7,8,No Failure,11.200000000000045
9181,L,1507,36.9,13,No Failure,11.200000000000045
9186,L,1442,50.3,24,No Failure,11.200000000000045
9187,L,1629,29.0,26,No Failure,11.100000000000023
9188,L,1379,47.3,28,No Failure,11.100000000000023
9189,L,1502,40.2,30,No Failure,11.100000000000023
9190,L,1595,32.0,32,No Failure,11.200000000000045
9192,M,1970,21.6,37,No Failure,11.100000000000023
9195,L,1393,40.6,45,No Failure,11.0
9198,M,1469,49.0,51,No Failure,10.900000000000034
9199,M,1538,37.6,54,No Failure,10.900000000000034
9200,L,1613,31.4,57,No Failure,10.900000000000034
9201,M,1602,32.1,59,No Failure,10.900000000000034
9202,L,1404,44.2,62,No Failure,10.899999999999977
9203,L,1548,36.9,64,No Failure,11.0
9205,L,1621,36.1,68,No Failure,11.0
9207,M,1547,44.0,72,No Failure,11.0
9209,L,1406,40.9,77,No Failure,10.899999999999977
9214,L,1679,32.4,90,No Failure,11.0
9215,L,1508,37.1,92,No Failure,10.899999999999977
9216,L,1681,31.7,94,No Failure,10.900000000000034
9218,L,1421,49.6,101,No Failure,11.0
9219,L,1354,50.2,103,No Failure,11.100000000000023
9220,M,1350,57.0,105,No Failure,11.100000000000023
9221,L,1282,58.1,108,No Failure,11.099999999999966
9223,M,1525,38.5,113,No Failure,11.100000000000023
9224,L,1382,43.9,116,No Failure,11.100000000000023
9227,L,1822,23.5,122,No Failure,11.100000000000023
9228,L,1473,44.3,124,No Failure,11.100000000000023
9230,M,2042,17.8,129,No Failure,10.899999999999977
9231,L,1922,22.6,132,No Failure,11.0
9236,M,1592,35.2,142,No Failure,10.699999999999989
9237,L,1556,31.6,145,No Failure,10.599999999999966
9238,M,1811,25.4,147,No Failure,10.699999999999989
9239,M,1456,41.2,150,No Failure,10.600000000000023
9242,L,1683,29.1,161,No Failure,10.599999999999966
9243,M,1269,60.9,163,No Failure,10.5
9246,L,1708,27.3,170,No Failure,10.599999999999966
9247,L,1862,27.0,172,No Failure,10.599999999999966
9248,L,1695,30.7,174,No Failure,10.599999999999966
9250,L,1657,32.2,179,No Failure,10.699999999999989
9251,H,1823,25.9,181,No Failure,10.699999999999989
9252,M,1651,28.8,186,No Failure,10.900000000000034
9254,M,1508,40.5,192,No Failure,10.800000000000011
9255,L,1616,31.1,195,No Failure,10.800000000000011
9256,L,1651,31.5,197,No Failure,10.800000000000011
9257,L,1569,35.2,199,No Failure,10.900000000000034
9259,H,1379,43.2,0,No Failure,10.699999999999989
9261,L,1377,57.8,8,No Failure,10.800000000000011
9264,L,1593,40.1,18,No Failure,10.800000000000011
9266,M,1390,49.7,23,No Failure,10.599999999999966
9267,L,1737,25.5,26,No Failure,10.699999999999989
9270,L,1354,60.9,32,No Failure,10.600000000000023
9271,L,1302,60.4,34,No Failure,10.600000000000023
9272,L,1991,20.5,36,No Failure,10.5
9273,L,1353,54.1,38,No Failure,10.400000000000034
9275,L,1428,54.9,45,No Failure,10.5
9276,L,1605,29.4,47,No Failure,10.5
9277,L,1691,30.3,49,No Failure,10.599999999999966
9278,L,1447,48.4,51,No Failure,10.5
9279,H,1606,39.9,53,No Failure,10.600000000000023
9280,M,1645,28.2,58,No Failure,10.600000000000023
9281,H,1470,43.3,61,No Failure,10.600000000000023
9282,L,1336,45.0,66,No Failure,10.699999999999989
9284,M,1802,27.5,71,No Failure,10.699999999999989
9285,L,1683,31.7,74,No Failure,10.699999999999989
9286,M,1410,47.6,76,No Failure,10.800000000000011
9287,L,1605,32.0,79,No Failure,10.699999999999989
9288,L,1709,28.1,81,No Failure,10.699999999999989
9289,L,1444,53.1,83,No Failure,10.699999999999989
9290,L,1367,45.0,85,No Failure,10.699999999999989
9291,L,1418,44.2,87,No Failure,10.800000000000011
9294,L,1437,38.0,93,No Failure,10.800000000000011
9295,L,1437,36.2,95,No Failure,10.899999999999977
9297,H,1524,39.1,100,No Failure,10.800000000000011
9298,M,1479,43.4,105,No Failure,10.799999999999955
9299,L,1313,50.6,108,No Failure,10.799999999999955
9300,M,1335,50.4,110,No Failure,10.799999999999955
9301,L,1367,41.9,113,No Failure,10.799999999999955
9302,M,1459,50.3,115,No Failure,10.799999999999955
9303,M,1804,25.1,118,No Failure,10.799999999999955
9304,L,1491,38.3,121,No Failure,10.800000000000011
9305,L,1537,43.0,123,No Failure,10.800000000000011
9308,L,1395,49.8,133,No Failure,10.800000000000011
9309,L,1423,48.0,135,No Failure,10.700000000000045
9310,L,1562,37.6,137,No Failure,10.899999999999977
9311,L,1549,40.8,139,No Failure,10.900000000000034
9313,H,1573,33.6,143,No Failure,10.899999999999977
9315,M,1565,33.7,150,No Failure,10.899999999999977
9316,L,1569,41.0,153,No Failure,11.0
9317,H,1417,41.2,155,No Failure,10.899999999999977
9319,L,1364,44.5,162,No Failure,10.899999999999977
9320,L,1911,21.5,164,No Failure,10.899999999999977
9321,L,1409,43.1,166,No Failure,10.900000000000034
9323,M,1512,38.1,170,No Failure,10.800000000000011
9324,L,1447,40.2,173,No Failure,10.799999999999955
9325,L,1537,37.6,175,No Failure,10.699999999999989
9327,L,1677,31.2,180,No Failure,10.699999999999989
9328,L,1504,33.7,182,No Failure,10.699999999999989
9330,L,1474,41.3,189,No Failure,10.600000000000023
9331,M,1507,36.1,191,No Failure,10.600000000000023
9332,L,1496,37.9,194,No Failure,10.5
9333,M,1921,22.0,196,No Failure,10.5
9335,L,1402,44.8,201,No Failure,10.5
9336,L,1501,50.0,203,No Failure,10.5
9340,L,1458,44.8,217,No Failure,10.5
9341,H,1577,37.1,0,No Failure,10.5
9342,M,1363,46.1,5,No Failure,10.599999999999966
9343,H,1706,31.8,8,No Failure,10.599999999999966
9344,M,1391,50.4,13,No Failure,10.5
9347,M,1626,40.4,20,No Failure,10.600000000000023
9348,M,1426,42.6,23,No Failure,10.5
9349,L,1436,49.1,26,No Failure,10.5
9351,L,2186,17.8,31,No Failure,10.5
9353,L,1780,27.9,35,No Failure,10.5
9354,L,1345,44.3,37,No Failure,10.600000000000023
9356,L,1708,28.0,42,No Failure,10.599999999999966
9357,L,1270,52.7,44,No Failure,10.599999999999966
9359,L,1407,45.1,49,No Failure,10.5
9360,M,1581,47.4,51,No Failure,10.599999999999966
9361,L,1532,42.6,54,No Failure,10.600000000000023
9362,L,1610,33.1,56,No Failure,10.600000000000023
9363,M,1682,33.0,58,No Failure,10.5
9364,L,1519,34.3,61,No Failure,10.600000000000023
9365,L,1683,28.5,63,No Failure,10.600000000000023
9366,M,1254,55.8,65,No Failure,10.600000000000023
9369,L,1510,38.6,72,No Failure,10.699999999999989
9370,M,1547,36.8,74,No Failure,10.600000000000023
9371,H,1418,51.9,77,No Failure,10.699999999999989
9373,L,1487,41.4,84,No Failure,10.699999999999989
9374,L,1453,45.5,86,No Failure,10.800000000000011
9375,M,1466,44.7,88,No Failure,10.699999999999989
9379,L,1816,28.8,106,No Failure,10.699999999999989
9381,L,1435,45.7,110,No Failure,10.700000000000045
9384,H,1548,38.2,117,No Failure,10.600000000000023
9385,M,1379,57.4,122,No Failure,10.5
9386,M,1907,23.5,125,No Failure,10.600000000000023
9387,M,2033,16.7,128,No Failure,10.5
9388,H,1390,52.0,131,No Failure,10.5
9389,M,1544,37.9,136,No Failure,10.399999999999977
9390,L,1258,57.4,139,No Failure,10.399999999999977
9391,M,1560,39.0,141,No Failure,10.5
9392,H,2071,18.5,144,No Failure,10.599999999999966
9394,H,1489,43.0,151,No Failure,10.5
9395,L,1334,53.0,156,No Failure,10.5
9396,L,1500,39.9,158,No Failure,10.5
9398,M,1370,53.4,162,No Failure,10.5
9399,H,1526,40.1,165,No Failure,10.5
9401,L,1446,43.9,172,No Failure,10.5
9403,L,1734,30.7,177,No Failure,10.400000000000034
9404,L,1697,29.1,179,No Failure,10.400000000000034
9405,L,2007,19.3,181,No Failure,10.5
9406,M,1469,48.8,183,No Failure,10.400000000000034
9409,H,1637,34.5,191,No Failure,10.5
9410,L,1664,28.3,196,No Failure,10.5
9411,M,1666,31.0,198,No Failure,10.5
9412,L,1404,46.6,201,No Failure,10.5
9413,L,1702,26.7,203,No Failure,10.5
9414,L,1439,44.9,205,No Failure,10.5
9415,L,1354,53.9,207,Overstrain Failure,10.5
9416,M,1361,44.2,0,No Failure,10.5
9417,M,1463,45.9,3,No Failure,10.399999999999977
9418,H,1515,43.8,6,No Failure,10.299999999999955
9420,L,1911,22.0,13,No Failure,10.399999999999977
9421,L,1472,42.0,15,No Failure,10.399999999999977
9422,M,1382,54.5,17,No Failure,10.399999999999977
9424,L,1676,30.5,22,No Failure,10.399999999999977
9426,M,1415,46.3,27,No Failure,10.5
9427,L,1341,55.7,30,No Failure,10.599999999999966
9428,L,1540,34.8,32,No Failure,10.600000000000023
9430,L,1498,36.0,39,No Failure,10.600000000000023
9431,L,1671,28.8,41,No Failure,10.599999999999966
9433,L,1619,40.1,45,No Failure,10.699999999999989
9434,M,1430,51.9,47,No Failure,10.699999999999989
9435,L,1626,33.3,50,No Failure,10.600000000000023
9437,L,1481,42.5,54,No Failure,10.600000000000023
9440,M,1433,48.2,62,No Failure,10.699999999999989
9441,M,1378,53.5,65,No Failure,10.699999999999989
9443,M,1394,47.9,70,No Failure,10.699999999999989
9447,H,1388,53.5,83,No Failure,10.799999999999955
9448,M,1323,51.7,88,No Failure,10.799999999999955
9450,M,1434,41.8,93,No Failure,10.699999999999989
9451,M,1494,42.6,96,No Failure,10.699999999999989
9452,H,1536,39.6,99,No Failure,10.699999999999989
9453,M,1392,53.4,104,No Failure,10.699999999999989
9459,L,1417,40.6,121,No Failure,10.700000000000045
9460,L,1579,36.1,123,No Failure,10.700000000000045
9463,L,1570,40.1,131,No Failure,10.800000000000011
9464,M,1552,36.8,133,No Failure,10.800000000000011
9465,L,1440,48.2,136,No Failure,10.799999999999955
9466,M,1460,43.8,138,No Failure,10.799999999999955
9467,L,1471,48.0,141,No Failure,10.799999999999955
9469,L,1375,55.4,145,No Failure,10.799999999999955
9470,L,1698,33.2,147,No Failure,10.799999999999955
9475,M,1455,46.8,162,No Failure,10.900000000000034
9476,L,1523,41.9,165,No Failure,10.800000000000011
9477,M,1692,31.9,167,No Failure,10.800000000000011
9478,M,1693,33.3,170,No Failure,10.800000000000011
9479,L,1890,24.0,173,No Failure,10.800000000000011
9480,H,1600,33.5,175,No Failure,10.700000000000045
9481,M,1434,43.8,180,No Failure,10.700000000000045
9482,L,1365,50.9,183,No Failure,10.700000000000045
9485,L,1663,33.7,195,No Failure,10.700000000000045
9487,M,1472,46.0,199,No Failure,10.700000000000045
9488,L,1583,39.8,202,No Failure,10.700000000000045
9489,M,1567,34.5,204,No Failure,10.700000000000045
9490,L,1407,41.9,207,No Failure,10.800000000000011
9491,M,1418,44.7,209,No Failure,10.699999999999989
9492,M,1489,40.7,212,No Failure,10.699999999999989
9496,H,1373,44.8,221,No Failure,10.699999999999989
9497,M,1349,50.4,226,No Failure,10.800000000000011
9498,H,1443,40.3,0,No Failure,10.799999999999955
9500,L,1534,37.7,10,No Failure,10.900000000000034
9501,L,1697,30.6,12,No Failure,11.0
9502,L,1396,47.4,14,No Failure,11.0
9504,M,1551,44.8,18,No Failure,11.100000000000023
9506,L,1429,40.1,23,No Failure,11.100000000000023
9509,L,1611,36.4,32,No Failure,11.199999999999989
9510,M,1502,39.8,34,No Failure,11.199999999999989
9511,M,1504,43.3,37,No Failure,11.199999999999989
9512,L,1449,40.7,40,No Failure,11.199999999999989
9514,M,1598,33.4,44,No Failure,11.199999999999989
9515,L,1416,45.9,47,No Failure,11.100000000000023
9516,L,1682,28.8,49,No Failure,11.199999999999989
9517,L,1341,54.5,51,No Failure,11.200000000000045
9518,L,1523,39.1,53,No Failure,11.200000000000045
9519,L,1580,41.9,55,No Failure,11.100000000000023
9521,L,1375,48.9,59,No Failure,11.100000000000023
9522,M,1484,40.4,61,No Failure,11.200000000000045
9523,M,1657,32.3,64,No Failure,11.199999999999989
9524,L,1494,40.6,67,No Failure,11.199999999999989
9525,H,1658,27.6,69,No Failure,11.300000000000011
9526,L,1411,42.1,74,No Failure,11.199999999999989
9527,M,1395,55.4,76,No Failure,11.199999999999989
9528,L,1550,43.9,79,No Failure,11.299999999999955
9529,M,1233,59.0,81,No Failure,11.199999999999989
9530,L,1459,46.7,84,No Failure,11.199999999999989
9532,L,1458,44.1,91,No Failure,11.300000000000011
9533,L,1384,48.7,93,No Failure,11.300000000000011
9537,L,1818,26.0,102,No Failure,11.199999999999989
9539,L,1480,45.1,107,No Failure,11.300000000000011
9540,L,1424,47.7,109,No Failure,11.400000000000034
9543,L,1716,28.5,117,No Failure,11.299999999999955
9544,M,1378,48.7,119,No Failure,11.399999999999977
